id;title;url;cover;rate
30194769;女孩;https://movie.douban.com/subject/30194769/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2519456723.jpg;8.2
4221462;掠食城市;https://movie.douban.com/subject/4221462/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2543972440.jpg;6.5
27160618;阳光姐妹淘;https://movie.douban.com/subject/27160618/;https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2526509538.jpg;8.7
27088750;我身体里的那个家伙;https://movie.douban.com/subject/27088750/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2540444795.jpg;6.9
27074301;德鲁大叔;https://movie.douban.com/subject/27074301/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2544791864.jpg;6.5
26996640;反贪风暴3;https://movie.douban.com/subject/26996640/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2531887203.jpg;5.7
27133303;超时空同居;https://movie.douban.com/subject/27133303/;https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2520331478.jpg;6.9
30414462;黑镜：潘达斯奈基;https://movie.douban.com/subject/30414462/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2543862640.jpg;6.9
26994789;天气预爆;https://movie.douban.com/subject/26994789/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2543353290.jpg;3.8
25849049;超人总动员2;https://movie.douban.com/subject/25849049/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2522880251.jpg;7.9
26611891;欢乐满人间2;https://movie.douban.com/subject/26611891/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2515404175.jpg;6.8
27003543;与神同行2：因与缘;https://movie.douban.com/subject/27003543/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2527205786.jpg;7.5
26602900;魔女;https://movie.douban.com/subject/26602900/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2524056711.jpg;7.2
26654269;瞒天过海：美人计;https://movie.douban.com/subject/26654269/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2508259902.jpg;6.7
3026559;登月第一人;https://movie.douban.com/subject/3026559/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2532776305.jpg;7.7
27031237;玻璃先生;https://movie.douban.com/subject/27031237/;https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2541258858.jpg;6.3
30146756;风语咒;https://movie.douban.com/subject/30146756/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2530872223.jpg;6.9
26649687;终点到达;https://movie.douban.com/subject/26649687/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2542869952.jpg;7.3
27133913;黑色党徒;https://movie.douban.com/subject/27133913/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2522401855.jpg;7.1
27109879;硬核;https://movie.douban.com/subject/27109879/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2532653002.jpg;6.5
27601006;翠丝;https://movie.douban.com/subject/27601006/;https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2537682568.jpg;6.6
26707088;奎迪：英雄再起;https://movie.douban.com/subject/26707088/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2544510053.jpg;7.2
27176742;驭风男孩;https://movie.douban.com/subject/27176742/;https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2547694957.jpg;7.9
30223840;脱欧：无理之战;https://movie.douban.com/subject/30223840/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2544474921.jpg;7.7
3095514;阴风阵阵;https://movie.douban.com/subject/3095514/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2532759044.jpg;6.8
